tipus de centre,Universitat responsable,Branca,Estudi,Codi estudi,Unitat responsable,Codi unitat,"Curs
 acadèmic",Sexe,NOU INGRÉS,MATRICULATS,TITULATS,ZACH & ANNA INTERESTED DATASET
"Adscrit, vinculat o associat",UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,DIRECCIÓ D'EMPRESES INDUSTRIALS,DGU000000605,ESCOLA UNIVERSITÀRIA SALESIANS DE SARRIÀ,22080701061,11-12,DONA,2,2,2,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,DIRECCIÓ D'EMPRESES INDUSTRIALS,DGU000000605,ESCOLA UNIVERSITÀRIA SALESIANS DE SARRIÀ,22080701061,11-12,HOME,14,14,13,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,DISSENY I COMUNICACIÓ,DGU000000628,ELISAVA ESCOLA SUPERIOR DE DISSENY,39080702101,11-12,DONA,8,8,8,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,DISSENY I COMUNICACIÓ,DGU000000628,ELISAVA ESCOLA SUPERIOR DE DISSENY,39080702101,11-12,HOME,6,7,7,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT DE LLEIDA,Ciències socials i jurídiques,DIRECTOR ESPORTIU,DGU000000716,INSTITUT NACIONAL D'EDUCACIÓ FÍSICA DE CATALUNYA A LLEIDA,44250063061,11-12,DONA,1,3,1,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT DE LLEIDA,Ciències socials i jurídiques,DIRECTOR ESPORTIU,DGU000000716,INSTITUT NACIONAL D'EDUCACIÓ FÍSICA DE CATALUNYA A LLEIDA,44250063061,11-12,HOME,15,24,6,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT DE LLEIDA,Ciències socials i jurídiques,GESTIÓ ESPORTIVA,DGU000000733,INSTITUT NACIONAL D'EDUCACIÓ FÍSICA DE CATALUNYA A LLEIDA,44250063061,11-12,DONA,13,14,1,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT DE LLEIDA,Ciències socials i jurídiques,GESTIÓ ESPORTIVA,DGU000000733,INSTITUT NACIONAL D'EDUCACIÓ FÍSICA DE CATALUNYA A LLEIDA,44250063061,11-12,HOME,15,19,2,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,ANÀLISI ECONÒMICA ESPECIALITZADA,DGU000000756,BARCELONA GRADUATE SCHOOL OF ECONOMICS,39080710711,11-12,DONA,56,56,52,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,ANÀLISI ECONÒMICA ESPECIALITZADA,DGU000000756,BARCELONA GRADUATE SCHOOL OF ECONOMICS,39080710711,11-12,HOME,78,78,76,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,EMPRENEDORIA I INNOVACIÓ,DGU000000788,ESCOLA UNIVERSITÀRIA DEL MARESME,39080700911,11-12,DONA,8,8,0,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,EMPRENEDORIA I INNOVACIÓ,DGU000000788,ESCOLA UNIVERSITÀRIA DEL MARESME,39080700911,11-12,HOME,12,12,0,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,POLÍTIQUES PÚBLIQUES I SOCIALS,DGU000000791,IDEC - ESCOLA D'ESTUDIS SUPERIORS,39080720121,11-12,DONA,14,14,0,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,POLÍTIQUES PÚBLIQUES I SOCIALS,DGU000000791,IDEC - ESCOLA D'ESTUDIS SUPERIORS,39080720121,11-12,HOME,10,10,0,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,ARXIVÍSTICA I GESTIÓ DE DOCUMENTS,DGU000000862,ESCOLA SUPERIOR D'ARXIVÍSTICA I GESTIÓ DE DOCUMENTS,22080712631,11-12,DONA,21,46,16,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,ARXIVÍSTICA I GESTIÓ DE DOCUMENTS,DGU000000862,ESCOLA SUPERIOR D'ARXIVÍSTICA I GESTIÓ DE DOCUMENTS,22080712631,11-12,HOME,21,46,16,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,RELACIONS INTERNACIONALS,DGU000000867,INSTITUT BARCELONA D'ESTUDIS INTERNACIONALS (IBEI),39080710071,11-12,DONA,80,89,68,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,RELACIONS INTERNACIONALS,DGU000000867,INSTITUT BARCELONA D'ESTUDIS INTERNACIONALS (IBEI),39080710071,11-12,HOME,39,42,34,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,ECONOMIA I FINANCES,DGU000000872,BARCELONA GRADUATE SCHOOL OF ECONOMICS,39080710711,11-12,DONA,29,29,25,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,ECONOMIA I FINANCES,DGU000000872,BARCELONA GRADUATE SCHOOL OF ECONOMICS,39080710711,11-12,HOME,74,74,72,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,CIÈNCIES EMPRESARIALS / SCIENCE IN MANAGEMENT,DGU000000930,IDEC - ESCOLA D'ESTUDIS SUPERIORS,39080720121,11-12,DONA,16,16,14,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,CIÈNCIES EMPRESARIALS / SCIENCE IN MANAGEMENT,DGU000000930,IDEC - ESCOLA D'ESTUDIS SUPERIORS,39080720121,11-12,HOME,14,14,13,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,BANCA I FINANCES,DGU000000932,IDEC - ESCOLA D'ESTUDIS SUPERIORS,39080720121,11-12,DONA,9,9,9,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,BANCA I FINANCES,DGU000000932,IDEC - ESCOLA D'ESTUDIS SUPERIORS,39080720121,11-12,HOME,17,17,17,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,DIRECCIÓ FINANCERA I COMPTABLE DE L'EMPRESA,DGU000000933,IDEC - ESCOLA D'ESTUDIS SUPERIORS,39080720121,11-12,DONA,39,39,39,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,DIRECCIÓ FINANCERA I COMPTABLE DE L'EMPRESA,DGU000000933,IDEC - ESCOLA D'ESTUDIS SUPERIORS,39080720121,11-12,HOME,36,36,36,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT DE BARCELONA,Ciències socials i jurídiques,INNOVACIÓ EN LA GESTIÓ TURÍSTICA,DGU000000976,ESCOLA UNIVERSITÀRIA D'HOTELERIA I TURISME CETT,4080703011,11-12,DONA,36,36,20,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT DE BARCELONA,Ciències socials i jurídiques,INNOVACIÓ EN LA GESTIÓ TURÍSTICA,DGU000000976,ESCOLA UNIVERSITÀRIA D'HOTELERIA I TURISME CETT,4080703011,11-12,HOME,8,8,7,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,ARXIVÍSTICA I GESTIÓ DE DOCUMENTS,DGU000000862,ESCOLA SUPERIOR D'ARXIVÍSTICA I GESTIÓ DE DOCUMENTS,22080712631,12-13,DONA,11,36,14,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,ARXIVÍSTICA I GESTIÓ DE DOCUMENTS,DGU000000862,ESCOLA SUPERIOR D'ARXIVÍSTICA I GESTIÓ DE DOCUMENTS,22080712631,12-13,HOME,9,33,18,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,DIRECCIÓ D'EMPRESES INDUSTRIALS,DGU000000605,ESCOLA UNIVERSITÀRIA SALESIANS DE SARRIÀ,22080701061,12-13,DONA,1,1,1,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,DIRECCIÓ D'EMPRESES INDUSTRIALS,DGU000000605,ESCOLA UNIVERSITÀRIA SALESIANS DE SARRIÀ,22080701061,12-13,HOME,12,12,11,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,PREVENCIÓ I GESTIÓ DE RISCOS A LA COMUNITAT,DGU000000513,ESCOLA DE PREVENCIÓ I SEGURETAT INTEGRAL,22080711351,12-13,DONA,3,3,3,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,PREVENCIÓ I GESTIÓ DE RISCOS A LA COMUNITAT,DGU000000513,ESCOLA DE PREVENCIÓ I SEGURETAT INTEGRAL,22080711351,12-13,HOME,8,8,7,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,ÚNIÓ EUROPEA-XINA: CULTURA I ECONOMIA,DGU000001024,ESCOLA UNIVERSITÀRIA DE TURISME I DIRECCIÓ HOTELERA,22080703491,12-13,DONA,20,20,20,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT AUTÒNOMA DE BARCELONA,Ciències socials i jurídiques,ÚNIÓ EUROPEA-XINA: CULTURA I ECONOMIA,DGU000001024,ESCOLA UNIVERSITÀRIA DE TURISME I DIRECCIÓ HOTELERA,22080703491,12-13,HOME,9,9,8,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT DE BARCELONA,Ciències socials i jurídiques,DIRECCIÓ HOTELERA I DE RESTAURACIÓ,DGU000000411,ESCOLA UNIVERSITÀRIA D'HOTELERIA I TURISME CETT,4080703011,12-13,DONA,76,79,60,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT DE BARCELONA,Ciències socials i jurídiques,DIRECCIÓ HOTELERA I DE RESTAURACIÓ,DGU000000411,ESCOLA UNIVERSITÀRIA D'HOTELERIA I TURISME CETT,4080703011,12-13,HOME,20,21,14,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT DE BARCELONA,Ciències socials i jurídiques,GESTIÓ ESTRATÈGICA D'EMPRESES TURÍSTIQUES,DGU000000409,ESCOLA UNIVERSITÀRIA D'HOTELERIA I TURISME CETT,4080703011,12-13,DONA,56,59,50,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT DE BARCELONA,Ciències socials i jurídiques,GESTIÓ ESTRATÈGICA D'EMPRESES TURÍSTIQUES,DGU000000409,ESCOLA UNIVERSITÀRIA D'HOTELERIA I TURISME CETT,4080703011,12-13,HOME,16,19,12,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT DE BARCELONA,Ciències socials i jurídiques,INNOVACIÓ EN LA GESTIÓ TURÍSTICA,DGU000000976,ESCOLA UNIVERSITÀRIA D'HOTELERIA I TURISME CETT,4080703011,12-13,DONA,33,41,25,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT DE BARCELONA,Ciències socials i jurídiques,INNOVACIÓ EN LA GESTIÓ TURÍSTICA,DGU000000976,ESCOLA UNIVERSITÀRIA D'HOTELERIA I TURISME CETT,4080703011,12-13,HOME,12,12,5,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT DE LLEIDA,Ciències socials i jurídiques,DIRECTOR ESPORTIU,DGU000000716,INSTITUT NACIONAL D'EDUCACIÓ FÍSICA DE CATALUNYA A LLEIDA,44250063061,12-13,DONA,0,4,2,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT DE LLEIDA,Ciències socials i jurídiques,DIRECTOR ESPORTIU,DGU000000716,INSTITUT NACIONAL D'EDUCACIÓ FÍSICA DE CATALUNYA A LLEIDA,44250063061,12-13,HOME,0,17,9,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT DE LLEIDA,Ciències socials i jurídiques,DRET ESPORTIU,DGU000000363,INSTITUT NACIONAL D'EDUCACIÓ FÍSICA DE CATALUNYA A LLEIDA,44250063061,12-13,DONA,0,13,6,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT DE LLEIDA,Ciències socials i jurídiques,DRET ESPORTIU,DGU000000363,INSTITUT NACIONAL D'EDUCACIÓ FÍSICA DE CATALUNYA A LLEIDA,44250063061,12-13,HOME,0,33,23,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT DE LLEIDA,Ciències socials i jurídiques,GESTIÓ ESPORTIVA,DGU000000733,INSTITUT NACIONAL D'EDUCACIÓ FÍSICA DE CATALUNYA A LLEIDA,44250063061,12-13,DONA,0,10,9,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT DE LLEIDA,Ciències socials i jurídiques,GESTIÓ ESPORTIVA,DGU000000733,INSTITUT NACIONAL D'EDUCACIÓ FÍSICA DE CATALUNYA A LLEIDA,44250063061,12-13,HOME,0,15,11,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT DE VIC - UNIVERSITAT CENTRAL DE CATALUNYA,Ciències socials i jurídiques,GESTIÓ EMPRESARIAL,DGU000001050,ESCOLA D'ALTA DIRECCIÓ I ADMINISTRACIÓ,60080712751,12-13,DONA,80,80,79,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT DE VIC - UNIVERSITAT CENTRAL DE CATALUNYA,Ciències socials i jurídiques,GESTIÓ EMPRESARIAL,DGU000001050,ESCOLA D'ALTA DIRECCIÓ I ADMINISTRACIÓ,60080712751,12-13,HOME,101,101,101,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,ADMINISTRACIÓ I DIRECCIÓ D'EMPRESES,DGU000001028,IDEC - ESCOLA D'ESTUDIS SUPERIORS,39080720121,12-13,DONA,6,6,0,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,ADMINISTRACIÓ I DIRECCIÓ D'EMPRESES,DGU000001028,IDEC - ESCOLA D'ESTUDIS SUPERIORS,39080720121,12-13,HOME,14,14,0,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,ADVOCACIA,DGU000001031,IDEC - ESCOLA D'ESTUDIS SUPERIORS,39080720121,12-13,DONA,29,29,0,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,ADVOCACIA,DGU000001031,IDEC - ESCOLA D'ESTUDIS SUPERIORS,39080720121,12-13,HOME,16,16,0,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,ANÀLISI ECONÒMICA ESPECIALITZADA,DGU000000756,BARCELONA GRADUATE SCHOOL OF ECONOMICS,39080710711,12-13,DONA,47,47,45,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,ANÀLISI ECONÒMICA ESPECIALITZADA,DGU000000756,BARCELONA GRADUATE SCHOOL OF ECONOMICS,39080710711,12-13,HOME,85,85,83,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,BANCA I FINANCES,DGU000000932,IDEC - ESCOLA D'ESTUDIS SUPERIORS,39080720121,12-13,DONA,10,10,10,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,BANCA I FINANCES,DGU000000932,IDEC - ESCOLA D'ESTUDIS SUPERIORS,39080720121,12-13,HOME,15,15,15,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,CIÈNCIES EMPRESARIALS / SCIENCE IN MANAGEMENT,DGU000000930,IDEC - ESCOLA D'ESTUDIS SUPERIORS,39080720121,12-13,DONA,4,4,4,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,CIÈNCIES EMPRESARIALS / SCIENCE IN MANAGEMENT,DGU000000930,IDEC - ESCOLA D'ESTUDIS SUPERIORS,39080720121,12-13,HOME,9,9,9,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,DIRECCIÓ FINANCERA I COMPTABLE DE L'EMPRESA,DGU000000933,IDEC - ESCOLA D'ESTUDIS SUPERIORS,39080720121,12-13,DONA,53,53,49,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,DIRECCIÓ FINANCERA I COMPTABLE DE L'EMPRESA,DGU000000933,IDEC - ESCOLA D'ESTUDIS SUPERIORS,39080720121,12-13,HOME,58,58,57,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,DISSENY I COMUNICACIÓ,DGU000000628,ELISAVA ESCOLA SUPERIOR DE DISSENY,39080702101,12-13,DONA,10,10,10,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,DISSENY I COMUNICACIÓ,DGU000000628,ELISAVA ESCOLA SUPERIOR DE DISSENY,39080702101,12-13,HOME,7,7,7,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,DOCUMENTACIÓ DIGITAL,DGU000001032,IDEC - ESCOLA D'ESTUDIS SUPERIORS,39080720121,12-13,DONA,37,37,33,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,DOCUMENTACIÓ DIGITAL,DGU000001032,IDEC - ESCOLA D'ESTUDIS SUPERIORS,39080720121,12-13,HOME,16,16,15,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,ECONOMIA DE LA SALUT I DEL MEDICAMENT,DGU000001139,IDEC - ESCOLA D'ESTUDIS SUPERIORS,39080720121,12-13,DONA,34,34,0,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,ECONOMIA DE LA SALUT I DEL MEDICAMENT,DGU000001139,IDEC - ESCOLA D'ESTUDIS SUPERIORS,39080720121,12-13,HOME,26,26,0,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,ECONOMIA I FINANCES,DGU000000872,BARCELONA GRADUATE SCHOOL OF ECONOMICS,39080710711,12-13,DONA,32,34,32,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,ECONOMIA I FINANCES,DGU000000872,BARCELONA GRADUATE SCHOOL OF ECONOMICS,39080710711,12-13,HOME,78,79,70,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,ERASMUS MUNDUS EN POLÍTIQUES PÚBLIQUES (MUNDUS MAPP)/MASTER IN PÚBLIC POLICY (MUNDUS MAPP),DGU000001074,INSTITUT BARCELONA D'ESTUDIS INTERNACIONALS (IBEI),39080710071,12-13,DONA,3,3,3,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,ERASMUS MUNDUS EN POLÍTIQUES PÚBLIQUES (MUNDUS MAPP)/MASTER IN PÚBLIC POLICY (MUNDUS MAPP),DGU000001074,INSTITUT BARCELONA D'ESTUDIS INTERNACIONALS (IBEI),39080710071,12-13,HOME,2,2,2,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,NEGOCIS INTERNACIONALS,DGU000001140,IDEC - ESCOLA D'ESTUDIS SUPERIORS,39080720121,12-13,DONA,21,21,9,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,NEGOCIS INTERNACIONALS,DGU000001140,IDEC - ESCOLA D'ESTUDIS SUPERIORS,39080720121,12-13,HOME,23,23,5,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,POLÍTIQUES PÚBLIQUES I SOCIALS,DGU000000791,IDEC - ESCOLA D'ESTUDIS SUPERIORS,39080720121,12-13,DONA,16,28,0,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,POLÍTIQUES PÚBLIQUES I SOCIALS,DGU000000791,IDEC - ESCOLA D'ESTUDIS SUPERIORS,39080720121,12-13,HOME,11,22,0,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,RELACIONS INTERNACIONALS,DGU000000867,INSTITUT BARCELONA D'ESTUDIS INTERNACIONALS (IBEI),39080710071,12-13,DONA,43,53,36,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,RELACIONS INTERNACIONALS,DGU000000867,INSTITUT BARCELONA D'ESTUDIS INTERNACIONALS (IBEI),39080710071,12-13,HOME,33,38,24,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,SEGURETAT INTERNACIONAL,DGU000001021,INSTITUT BARCELONA D'ESTUDIS INTERNACIONALS (IBEI),39080710071,12-13,DONA,1,1,1,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Ciències socials i jurídiques,SEGURETAT INTERNACIONAL,DGU000001021,INSTITUT BARCELONA D'ESTUDIS INTERNACIONALS (IBEI),39080710071,12-13,HOME,4,4,4,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA EN ENERGIA,DGU000000322,ESCOLA UNIVERSITÀRIA D'ENGINYERIA TÈCNICA INDUSTRIAL DE BARCELONA,24080327741,07-08,HOME,35,35,4,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA EN ENERGIA,DGU000000322,ESCOLA UNIVERSITÀRIA D'ENGINYERIA TÈCNICA INDUSTRIAL DE BARCELONA,24080327741,07-08,DONA,13,13,2,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA DEL CUIR,DGU000000625,ESCOLA D'ENGINYERIA D'IGUALADA,24080331101,08-09,HOME,3,3,0,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA DEL CUIR,DGU000000625,ESCOLA D'ENGINYERIA D'IGUALADA,24080331101,08-09,DONA,9,9,0,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA EN ENERGIA,DGU000000322,ESCOLA UNIVERSITÀRIA D'ENGINYERIA TÈCNICA INDUSTRIAL DE BARCELONA,24080327741,08-09,HOME,36,59,5,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA EN ENERGIA,DGU000000322,ESCOLA UNIVERSITÀRIA D'ENGINYERIA TÈCNICA INDUSTRIAL DE BARCELONA,24080327741,08-09,DONA,10,20,6,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA DEL CUIR,DGU000000625,ESCOLA D'ENGINYERIA D'IGUALADA,24080331101,09-10,DONA,2,11,3,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA DEL CUIR,DGU000000625,ESCOLA D'ENGINYERIA D'IGUALADA,24080331101,09-10,HOME,5,7,0,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA EN ENERGIA,DGU000000322,ESCOLA UNIVERSITÀRIA D'ENGINYERIA TÈCNICA INDUSTRIAL DE BARCELONA,24080327741,09-10,DONA,6,16,3,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA EN ENERGIA,DGU000000322,ESCOLA UNIVERSITÀRIA D'ENGINYERIA TÈCNICA INDUSTRIAL DE BARCELONA,24080327741,09-10,HOME,39,76,15,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA DEL CUIR,DGU000000625,ESCOLA D'ENGINYERIA D'IGUALADA,24080331101,10-11,DONA,3,9,4,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA DEL CUIR,DGU000000625,ESCOLA D'ENGINYERIA D'IGUALADA,24080331101,10-11,HOME,8,13,2,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA EN ENERGIA,DGU000000322,ESCOLA UNIVERSITÀRIA D'ENGINYERIA TÈCNICA INDUSTRIAL DE BARCELONA,24080327741,10-11,DONA,10,22,7,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA EN ENERGIA,DGU000000322,ESCOLA UNIVERSITÀRIA D'ENGINYERIA TÈCNICA INDUSTRIAL DE BARCELONA,24080327741,10-11,HOME,40,93,9,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA EN ENERGIA,DGU000000322,ESCOLA UNIVERSITÀRIA D'ENGINYERIA TÈCNICA INDUSTRIAL DE BARCELONA,24080327741,11-12,DONA,10,22,6,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA EN ENERGIA,DGU000000322,ESCOLA UNIVERSITÀRIA D'ENGINYERIA TÈCNICA INDUSTRIAL DE BARCELONA,24080327741,11-12,HOME,50,111,27,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA DEL CUIR,DGU000000625,ESCOLA D'ENGINYERIA D'IGUALADA,24080331101,11-12,DONA,8,11,1,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POLITÈCNICA DE CATALUNYA,Enginyeria i arquitectura,ENGINYERIA DEL CUIR,DGU000000625,ESCOLA D'ENGINYERIA D'IGUALADA,24080331101,11-12,HOME,7,17,6,#N/A
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Enginyeria i arquitectura,ARTS DIGITALS,DGU000000931,IDEC - ESCOLA D'ESTUDIS SUPERIORS,39080720121,11-12,DONA,6,6,0,TECHY DEGREE
"Adscrit, vinculat o associat",UNIVERSITAT POMPEU FABRA,Enginyeria i arquitectura,ARTS DIGITALS,DGU000000931,IDEC - ESCOLA D'ESTUDIS SUPERIORS,39080720121,11-12,HOME,5,5,0,TECHY DEGREE
